Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time,Status,Reason
./repos/c/s2n-tls/build/bin/s2n_tls12_handshake_test,7048537.0,1.0,6761.0,6761.0,1393935.0,206.17290341665435,1.0,0.0,0.9990417130502496,0.0009582869497503,6752632.0,2.2060608863830566,True,
./repos/c/s2n-tls/build/bin/s2n_timer_test,536924.0,1.0,6631.0,6631.0,907826.0,136.9063489669733,1.0,0.0,0.9878006825436249,0.0121993174563751,6677176.0,1.4280328750610352,True,
./repos/c/s2n-tls/build/bin/s2n_testlib_test,542054.0,1.0,6611.0,6611.0,935224.0,141.46483134170322,1.0,0.0,0.9879507531918384,0.0120492468081616,6695688.0,1.5481352806091309,True,
./repos/c/s2n-tls/build/bin/s2n_stuffer_text_test,540915.0,1.0,6603.0,6603.0,905930.0,137.19975768590035,1.0,0.0,0.98794012251652,0.0120598774834799,6738680.0,1.6222434043884275,True,
./repos/c/s2n-tls/build/bin/s2n_stuffer_test,569596.0,1.0,6602.0,6602.0,909019.0,137.68842774916692,1.0,0.0,0.988542133086196,0.0114578669138039,6763224.0,1.5676641464233398,True,
./repos/c/s2n-tls/build/bin/s2n_stuffer_network_order_test,25367973.0,1.0,7177.0,7177.0,171073043.0,23836.28856067995,1.0,0.0,0.9997171642335118,0.000282835766488,6734568.0,3.2165088653564453,True,
./repos/c/s2n-tls/build/bin/s2n_stuffer_hex_test,555853.0,1.0,6597.0,6597.0,904723.0,137.14157950583598,1.0,0.0,0.9882709574184372,0.0117290425815628,6710744.0,1.520066261291504,True,
./repos/c/s2n-tls/build/bin/s2n_stuffer_base64_test,744053.0,1.0,6602.0,6602.0,905886.0,137.21387458345956,1.0,0.0,0.9912050142875222,0.0087949857124777,6685408.0,1.509535551071167,True,
./repos/c/s2n-tls/build/bin/s2n_stream_cipher_null_test,535346.0,1.0,6597.0,6597.0,904723.0,137.14157950583598,1.0,0.0,0.9878271331117848,0.0121728668882151,6677176.0,1.4278192520141602,True,
./repos/c/s2n-tls/build/bin/s2n_stacktrace_test,535292.0,1.0,6607.0,6607.0,914168.0,138.3635538065688,1.0,0.0,0.9878076911011092,0.0121923088988907,6677248.0,1.523656129837036,True,
