Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time
./repos/c/s2n-tls/build/bin/s2n_early_data_io_test,7665,1,136818,136809,5025807,36.733521905012495,1,0,0.053051224019434816,0.94694877598056515,1531848,3.871004819869995
./repos/c/s2n-tls/build/bin/s2n_early_data_io_api_test,694201,1,138550,138550,7173211,51.773446409238545,1,0,0.83362373626690334,0.16637626373309669,1539096,5.145036697387695
./repos/c/s2n-tls/build/bin/s2n_ecc_evp_test,77999,1,161478,161478,7705598,47.719181560336395,1,0,0.32570560012026206,0.67429439987973794,1381520,7.361463308334351
./repos/c/s2n-tls/build/bin/s2n_ecc_point_format_extension_test,15187,1,265369,265369,9531500,35.91791053212696,1,0,0.054131795434779507,0.94586820456522047,1336024,4.975832223892212
./repos/c/s2n-tls/build/bin/s2n_ecc_preferences_test,7432,1,136808,136808,5024759,36.728546576223614,1,0,0.051525235718247367,0.94847476428175259,1323688,3.902801752090454
./repos/c/s2n-tls/build/bin/s2n_ecdsa_test,7453,1,136809,136809,5025231,36.73172817577791,1,0,0.051662946583299826,0.94833705341670016,1384904,3.822040557861328
./repos/c/s2n-tls/build/bin/s2n_ems_extension_test,22175,1,136872,136872,5179584,37.842539014553743,1,0,0.13942419536363465,0.8605758046363654,1331952,3.951655626296997
./repos/c/s2n-tls/build/bin/s2n_encrypted_extensions_test,23618,1,136881,136881,5208813,38.053586692090207,1,0,0.1471535648197185,0.85284643518028147,1384352,3.98714017868042
./repos/c/s2n-tls/build/bin/s2n_error_lookup_test,9076,1,136808,136808,5024759,36.728546576223614,1,0,0.062213813715006443,0.93778618628499355,1336056,3.933246612548828
./repos/c/s2n-tls/build/bin/s2n_early_data_test,99607,1,779950,779950,28120729,36.054527854349637,1,0,0.11324678218694184,0.88675321781305816,1557824,9.31564474105835
./repos/c/s2n-tls/build/bin/s2n_error_type_test,7455,1,136808,136808,5024759,36.728546576223614,1,0,0.051676452035518461,0.94832354796448148,1331880,3.870270252227783
./repos/c/s2n-tls/build/bin/s2n_examples_test,23349,2,273651,273651,10138516,37.049073454875007,2,0,0.078616161616161612,0.92138383838383842,1364000,4.169393062591553
./repos/c/s2n-tls/build/bin/s2n_evp_signing_test,7422,1,136808,136808,5024759,36.728546576223614,1,0,0.051459474450530403,0.94854052554946955,1353368,3.841085910797119
./repos/c/s2n-tls/build/bin/s2n_extended_master_secret_test,23975,1,393916,383099,13949502,35.412377258095631,1,0,0.057371419820000907,0.94262858017999906,1388152,6.1878135204315186
./repos/c/s2n-tls/build/bin/s2n_extension_list_parse_test,15122,1,136833,136833,5066622,37.027778386792662,1,0,0.099516304168997399,0.90048369583100263,1398040,4.041874885559082
./repos/c/s2n-tls/build/bin/s2n_extension_list_process_test,32044,1,136929,136929,5330829,38.93133667813246,1,0,0.18963976493285908,0.81036023506714094,1365176,4.173209190368652
./repos/c/s2n-tls/build/bin/s2n_extension_list_send_test,25642,1,136905,136905,5196168,37.954552426865348,1,0,0.15775129654807532,0.84224870345192471,1340152,4.133207082748413
./repos/c/s2n-tls/build/bin/s2n_extension_type_lists_test,7470,1,136808,136808,5024759,36.728546576223614,1,0,0.051775045398466849,0.94822495460153311,1323768,3.900792121887207
./repos/c/s2n-tls/build/bin/s2n_extensions_server_key_share_select_test,7461,1,136808,136808,5024759,36.728546576223614,1,0,0.051715891840936029,0.94828410815906394,1395008,3.8537440299987793
./repos/c/s2n-tls/build/bin/s2n_extension_type_test,8616,1,136814,136814,5091895,37.217645854956366,1,0,0.059244997593343875,0.9407550024066561,1421136,3.8514628410339355
./repos/c/s2n-tls/build/bin/s2n_fips_rules_test,8378,1,136808,136808,5024759,36.728546576223614,1,0,0.057705288388687617,0.9422947116113124,1344240,3.850278377532959
./repos/c/s2n-tls/build/bin/s2n_fips_test,7444,1,136808,136808,5024759,36.728546576223614,1,0,0.051604137204336854,0.94839586279566312,1323680,3.882286787033081
./repos/c/s2n-tls/build/bin/s2n_fingerprint_ja3_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1415208,3.918351173400879
./repos/c/s2n-tls/build/bin/s2n_fork_generation_number_test,105594,16,1915342,1883284,70362882,36.73645855413811,16,0,0.052250046513100862,0.94774995348689917,1341072,10.545687198638916
./repos/c/s2n-tls/build/bin/s2n_handshake_errno_test,18263,1,136838,136838,5137497,37.544373638901476,1,0,0.11774907963198174,0.88225092036801822,1323832,3.969024658203125
./repos/c/s2n-tls/build/bin/s2n_fragmentation_coalescing_test,120917,6,1595895,1595895,57154888,35.813689497116037,6,0,0.070431124665950612,0.92956887533404942,1362312,5.642605781555176
./repos/c/s2n-tls/build/bin/s2n_handshake_fragment_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1380528,3.9985439777374268
./repos/c/s2n-tls/build/bin/s2n_handshake_hashes_test,14291,1,136831,136831,5082817,37.146677288041452,1,0,0.094565979804396447,0.90543402019560359,1344256,3.963550567626953
./repos/c/s2n-tls/build/bin/s2n_handshake_invariant_test,10469,1,136821,136821,5071740,37.068432477470566,1,0,0.071077466223097296,0.9289225337769027,1323872,4.3312153816223145
./repos/c/s2n-tls/build/bin/s2n_handshake_io_async_test,15559,1,136837,136837,5129133,37.483524193017971,1,0,0.10209585553426599,0.89790414446573397,1345944,4.022524356842041
./repos/c/s2n-tls/build/bin/s2n_handshake_io_early_data_test,15383,1,136847,136847,5137325,37.540647584528706,1,0,0.10105104118767654,0.89894895881232351,1337584,4.0468385219573975
./repos/c/s2n-tls/build/bin/s2n_handshake_io_errors_test,32349,1,136920,136920,5263402,38.44144025708443,1,0,0.19111000832993638,0.80888999167006359,1349912,4.258194208145142
./repos/c/s2n-tls/build/bin/s2n_handshake_io_test,13044,1,136833,136833,5083276,37.149488792908144,1,0,0.087031365719890313,0.91296863428010966,1333632,4.198907852172852
./repos/c/s2n-tls/build/bin/s2n_handshake_misc_test,9895,1,136820,136820,5055356,36.948954831165032,1,0,0.067443683331629353,0.93255631666837069,1327856,3.8748910427093506
./repos/c/s2n-tls/build/bin/s2n_handshake_partial_test,7533,1,136812,136809,5025423,36.732326111744584,1,0,0.052187467525719629,0.94781253247428032,1375928,3.874971628189087
./repos/c/s2n-tls/build/bin/s2n_handshake_test,7447,1,136809,136809,5025231,36.73172817577791,1,0,0.051623502661934342,0.94837649733806562,1400856,3.9537317752838135
./repos/c/s2n-tls/build/bin/s2n_handshake_type_test,835359,1,141241,141241,15551088,110.10321365609136,1,0,0.85537476960884706,0.14462523039115299,1348336,4.130952596664429
./repos/c/s2n-tls/build/bin/s2n_hash_all_algs_test,9716,1,136808,136808,5024759,36.728546576223614,1,0,0.066309956048155927,0.93369004395184407,1332136,3.89070200920105
./repos/c/s2n-tls/build/bin/s2n_hkdf_test,26706,1,136808,136808,5024759,36.728546576223614,1,0,0.16332546448622137,0.83667453551377868,1340960,4.047537803649902
./repos/c/s2n-tls/build/bin/s2n_hash_test,21035,1,136808,136808,5024759,36.728546576223614,1,0,0.13326533327420284,0.86673466672579713,1402184,3.9681341648101807
./repos/c/s2n-tls/build/bin/s2n_hmac_test,27871,1,136808,136808,5024759,36.728546576223614,1,0,0.16924440881958233,0.83075559118041764,1377608,3.9345006942749023
./repos/c/s2n-tls/build/bin/s2n_init_test,188772,2,3358484,3358484,115985358,34.535033663998398,2,0,0.053216345253908934,0.94678365474609105,1332096,16.725516319274902
./repos/c/s2n-tls/build/bin/s2n_io_test,stack_inspector timeout,stack_inspector timeout,stack_inspector timeout,stack_inspector timeout,stack_inspector timeout,stack_inspector timeout,stack_inspector timeout,stack_inspector timeout,stack_inspector timeout,stack_inspector timeout,1333760,1800.0257360935211
./repos/c/s2n-tls/build/bin/s2n_kem_preferences_test,7439,1,136808,136808,5024759,36.728546576223614,1,0,0.051571263180516753,0.94842873681948325,1331984,3.9361987113952637
./repos/c/s2n-tls/build/bin/s2n_kex_test,7545,1,136808,136808,5024759,36.728546576223614,1,0,0.052267704862385959,0.94773229513761403,1336008,3.99503755569458
./repos/c/s2n-tls/build/bin/s2n_kex_with_kem_test,39877,1,136964,136964,5422520,39.590841388978127,1,0,0.22549634982837691,0.77450365017162315,1336424,3.9753687381744385
./repos/c/s2n-tls/build/bin/s2n_kem_test,11117,1,137109,137109,5049220,36.826320664580734,1,0,0.075000337322736907,0.92499966267726308,1402080,4.095032215118408
./repos/c/s2n-tls/build/bin/s2n_key_share_extension_test,8072,1,137058,137058,5048158,36.83227538706241,1,0,0.055619100117136361,0.94438089988286367,1327864,4.154128789901733
./repos/c/s2n-tls/build/bin/s2n_key_update_threads_test,7464,1,136809,136809,5025231,36.73172817577791,1,0,0.051735251918238342,0.94826474808176164,1351448,3.853724956512451
./repos/c/s2n-tls/build/bin/s2n_ktls_io_sendfile_test,57966,1,136885,136885,5208401,38.049464879278226,1,0,0.29748885045496304,0.70251114954503702,1358192,3.9648680686950684
./repos/c/s2n-tls/build/bin/s2n_key_update_test,87233,1,522679,522679,18968579,36.291067749039087,1,0,0.14302555122706226,0.85697444877293771,1423672,7.1389000415802
./repos/c/s2n-tls/build/bin/s2n_ktls_mode_test,9979,1,136823,136823,5055652,36.950308062241,1,0,0.067975913134698432,0.93202408686530158,1333520,3.890390157699585
./repos/c/s2n-tls/build/bin/s2n_ktls_test,92201,1,522620,511780,18815915,36.003051930657072,1,0,0.14996397325400401,0.85003602674599599,1429600,7.048001766204834
./repos/c/s2n-tls/build/bin/s2n_ktls_io_test,138999586,1,826219,826219,1965404893,2378.7941126989335,1,0,0.99409108354498654,0.005908916455013436,1513840,26.141391038894653
./repos/c/s2n-tls/build/bin/s2n_ktls_test_utils_test,86141024,1,579498,579498,1164354361,2009.246556502352,1,0,0.99331763708710152,0.0066823629128985179,1389848,14.567877292633057
./repos/c/s2n-tls/build/bin/s2n_locking_test,7420,1,136808,136808,5024759,36.728546576223614,1,0,0.051446321102698506,0.94855367889730147,1323680,3.8238251209259033
./repos/c/s2n-tls/build/bin/s2n_map_iterator_test,9116,1,136836,136836,5123135,37.439964629191145,1,0,0.062458890594167947,0.93754110940583202,1335976,3.997789144515991
./repos/c/s2n-tls/build/bin/s2n_malformed_handshake_test,153026,7,1863166,1863166,66773092,35.838509290100831,7,0,0.075898525537250419,0.92410147446274959,1366296,5.978589773178101
./repos/c/s2n-tls/build/bin/s2n_map_test,2629466,1,169642,169642,6827263,40.245122080616831,1,0,0.93939426417272931,0.06060573582727069,1344208,4.615642309188843
./repos/c/s2n-tls/build/bin/s2n_mem_allocator_test,42144,2,530690,519844,18986376,35.776773634325124,2,0,0.07357105199761188,0.92642894800238818,1351416,9.24262547492981
./repos/c/s2n-tls/build/bin/s2n_mem_test,7579,1,136809,136809,5024769,36.728351204964582,1,0,0.052490511676870653,0.94750948832312931,1331920,3.8219616413116455
./repos/c/s2n-tls/build/bin/s2n_mem_usage_test,7658,1,393847,383023,13869147,35.214555398416138,1,0,0.01907323694599071,0.98092676305400928,1363776,5.827439069747925
./repos/c/s2n-tls/build/bin/s2n_mem_testlib_test,11987,1,136839,136839,5034164,36.788956364779047,1,0,0.080543722199078113,0.91945627780092187,1361240,3.910637617111206
./repos/c/s2n-tls/build/bin/s2n_next_protocol_test,31795,1,136925,136925,5306340,38.753624246850464,1,0,0.18844831673779042,0.81155168326220961,1348336,3.944525957107544
./repos/c/s2n-tls/build/bin/s2n_mutual_auth_test,7536,1,265329,254509,9461557,35.659716804420171,1,0,0.027618052883293935,0.97238194711670611,1388176,4.8890790939331055
./repos/c/s2n-tls/build/bin/s2n_nst_early_data_indication_test,14961,1,136846,136846,5118598,37.404074653259869,1,0,0.098552767658935364,0.90144723234106461,1336056,4.0105767250061035
./repos/c/s2n-tls/build/bin/s2n_npn_extension_test,37607,1,1165119,1165119,40632649,34.874248038183225,1,0,0.031268135884648704,0.96873186411535128,1356520,11.833188772201538
./repos/c/s2n-tls/build/bin/s2n_openssl_test,7421,1,136808,136808,5024759,36.728546576223614,1,0,0.051452897822213288,0.94854710217778671,1323768,3.875033378601074
./repos/c/s2n-tls/build/bin/s2n_openssl_x509_test,7441,1,136809,136809,5025231,36.73172817577791,1,0,0.051584055459272096,0.94841594454072786,1341696,3.9135582447052
./repos/c/s2n-tls/build/bin/s2n_override_openssl_random_test,7453,1,136810,136809,5033423,36.791338352459618,1,0,0.051662588466897266,0.94833741153310269,1350512,3.868854522705078
